Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Visvesvaraya National Institute of Technology, Nagpur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#15495#23438
Visvesvaraya National Institute of Technology, Nagpur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#28575#30476
Visvesvaraya National Institute of Technology, Nagpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#2116#5361
Visvesvaraya National Institute of Technology, Nagpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#6413#8600
Visvesvaraya National Institute of Technology, Nagpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#1568#3858
Visvesvaraya National Institute of Technology, Nagpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#6028#6939
Visvesvaraya National Institute of Technology, Nagpur#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#9157#11875
Visvesvaraya National Institute of Technology, Nagpur#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#19546#22764
Visvesvaraya National Institute of Technology, Nagpur#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#7803#11411
Visvesvaraya National Institute of Technology, Nagpur#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#10533#13866
Visvesvaraya National Institute of Technology, Nagpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#6151#8633
Visvesvaraya National Institute of Technology, Nagpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#10056#18972
Visvesvaraya National Institute of Technology, Nagpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#5965#7586
Visvesvaraya National Institute of Technology, Nagpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#7987#10121
Visvesvaraya National Institute of Technology, Nagpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#8296#13783
Visvesvaraya National Institute of Technology, Nagpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#23616#29244
Visvesvaraya National Institute of Technology, Nagpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#11054#14693
Visvesvaraya National Institute of Technology, Nagpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#21508#25678
Visvesvaraya National Institute of Technology, Nagpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#22440#29764
Visvesvaraya National Institute of Technology, Nagpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#33425#38440
Visvesvaraya National Institute of Technology, Nagpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#14537#31556
Visvesvaraya National Institute of Technology, Nagpur#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#35766#39491
Visvesvaraya National Institute of Technology, Nagpur#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#31021#34712
Visvesvaraya National Institute of Technology, Nagpur#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#39076#41659
Visvesvaraya National Institute of Technology, Nagpur#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#24447#32756
Visvesvaraya National Institute of Technology, Nagpur#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#39983#40140
National Institute of Technology, Andhra Pradesh#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#30535#42196
National Institute of Technology, Andhra Pradesh#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#41114#41520
National Institute of Technology, Andhra Pradesh#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#37188#39688
National Institute of Technology, Andhra Pradesh#Bio Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#36700#38987
National Institute of Technology, Andhra Pradesh#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#34018#36568
National Institute of Technology, Andhra Pradesh#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#37547#38762
National Institute of Technology, Andhra Pradesh#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#26790#33956
National Institute of Technology, Andhra Pradesh#Chemical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#35502#36816
National Institute of Technology, Andhra Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#24071#35207
National Institute of Technology, Andhra Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#29455#35966
National Institute of Technology, Andhra Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#33071#35643
National Institute of Technology, Andhra Pradesh#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#34300#37397
National Institute of Technology, Andhra Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#5652#13870
National Institute of Technology, Andhra Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#7970#14147
National Institute of Technology, Andhra Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#5223#14025
National Institute of Technology, Andhra Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#11381#19338
National Institute of Technology, Andhra Pradesh#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#19330#25869
National Institute of Technology, Andhra Pradesh#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#19183#23859
National Institute of Technology, Andhra Pradesh#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#14281#27684
National Institute of Technology, Andhra Pradesh#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#25255#32358
National Institute of Technology, Andhra Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#14066#19044
National Institute of Technology, Andhra Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#14289#17695
National Institute of Technology, Andhra Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#14463#22045
National Institute of Technology, Andhra Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#19841#24382
National Institute of Technology, Andhra Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#17656#28180
National Institute of Technology, Andhra Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#29624#35631
National Institute of Technology, Andhra Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#23345#29326
National Institute of Technology, Andhra Pradesh#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#35931#37304
National Institute of Technology, Andhra Pradesh#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#34741#38206
National Institute of Technology, Andhra Pradesh#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#36878#36880
National Institute of Technology, Andhra Pradesh#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#35028#38670
National Institute of Technology, Andhra Pradesh#Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#41092#42489
Indian Institute of Engineering Science and Technology, Shibpur#Aerospace Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#21170#27440
Indian Institute of Engineering Science and Technology, Shibpur#Aerospace Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#26515#39362
Indian Institute of Engineering Science and Technology, Shibpur#Aerospace Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#9829#16207
Indian Institute of Engineering Science and Technology, Shibpur#Aerospace Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#25520#26376
Indian Institute of Engineering Science and Technology, Shibpur#Architecture, Town and Regional Planning (5 Years, Bachelor of Architecture)#HS#OPEN#Gender-Neutral#472#1017
Indian Institute of Engineering Science and Technology, Shibpur#Architecture, Town and Regional Planning (5 Years, Bachelor of Architecture)#HS#OPEN#Female-only (including Supernumerary)#283#283
Indian Institute of Engineering Science and Technology, Shibpur#Architecture, Town and Regional Planning (5 Years, Bachelor of Architecture)#OS#OPEN#Gender-Neutral#816#1098
Indian Institute of Engineering Science and Technology, Shibpur#Architecture, Town and Regional Planning (5 Years, Bachelor of Architecture)#OS#OPEN#Female-only (including Supernumerary)#886#886
Indian Institute of Engineering Science and Technology, Shibpur#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#19507#35532
Indian Institute of Engineering Science and Technology, Shibpur#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#40560#46933
Indian Institute of Engineering Science and Technology, Shibpur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#21451#32704
Indian Institute of Engineering Science and Technology, Shibpur#Civil Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#34191#41546
Indian Institute of Engineering Science and Technology, Shibpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#1956#9256
Indian Institute of Engineering Science and Technology, Shibpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#10424#12418
Indian Institute of Engineering Science and Technology, Shibpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#4687#10065
Indian Institute of Engineering Science and Technology, Shibpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#14310#16531
Indian Institute of Engineering Science and Technology, Shibpur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#14521#21375
Indian Institute of Engineering Science and Technology, Shibpur#Electrical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#21822#25627
Indian Institute of Engineering Science and Technology, Shibpur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#11211#20895
Indian Institute of Engineering Science and Technology, Shibpur#Electrical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#26500#31156
Indian Institute of Engineering Science and Technology, Shibpur#Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10140#14306
Indian Institute of Engineering Science and Technology, Shibpur#Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#15517#15870
Indian Institute of Engineering Science and Technology, Shibpur#Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#10978#16095
Indian Institute of Engineering Science and Technology, Shibpur#Electronics and Telecommunication Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#22476#24635
Indian Institute of Engineering Science and Technology, Shibpur#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10823#17784
Indian Institute of Engineering Science and Technology, Shibpur#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#14266#24013
Indian Institute of Engineering Science and Technology, Shibpur#Information Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#10913#13447
Indian Institute of Engineering Science and Technology, Shibpur#Information Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#20424#21718
Indian Institute of Engineering Science and Technology, Shibpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#16185#25538
Indian Institute of Engineering Science and Technology, Shibpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#30061#32359
Indian Institute of Engineering Science and Technology, Shibpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#8717#23934
Indian Institute of Engineering Science and Technology, Shibpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#34631#36985
Indian Institute of Engineering Science and Technology, Shibpur#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#26925#37225
Indian Institute of Engineering Science and Technology, Shibpur#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#34765#49639
Indian Institute of Engineering Science and Technology, Shibpur#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#27824#36231
Indian Institute of Engineering Science and Technology, Shibpur#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#45430#47450
Indian Institute of Engineering Science and Technology, Shibpur#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#24814#38017
Indian Institute of Engineering Science and Technology, Shibpur#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#51561#52875
Indian Institute of Engineering Science and Technology, Shibpur#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#33935#38887
Indian Institute of Engineering Science and Technology, Shibpur#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#47765#49221
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5054#7709
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10468#11692
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech. /MBA)#AI#OPEN#Gender-Neutral#8268#12157
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech. /MBA)#AI#OPEN#Female-only (including Supernumerary)#15153#21130
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and M. Tech. /MBA)#AI#OPEN#Gender-Neutral#12226#16613
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and M. Tech. /MBA)#AI#OPEN#Female-only (including Supernumerary)#21357#23650
Indian Institute of Information Technology (IIIT)Kota, Rajasthan#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#8247#19497
Indian Institute of Information Technology (IIIT)Kota, Rajasthan#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#21247#26134
Indian Institute of Information Technology Guwahati#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4996#17685
Indian Institute of Information Technology Guwahati#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#16048#27011
Indian Institute of Information Technology Guwahati#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5108#24282
Indian Institute of Information Technology Guwahati#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#27690#31109
Indian Institute of Information Technology(IIIT) Kalyani, West Bengal#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10559#30593
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9711#16682
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#16725#19536
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#20100#26658
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#25498#34332
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#26487#30031
Indian Institute of Information Technology (IIIT), Sri City, Chittoor#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13596#24128
Indian Institute of Information Technology (IIIT), Sri City, Chittoor#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#23784#29113
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9825#18562
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12692#21232
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13667#20192
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#21880#23049
Indian Institute of Information Technology, Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5250#8221
Indian Institute of Information Technology, Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#9917#14801
Indian Institute of Information Technology, Allahabad#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#1675#4501
Indian Institute of Information Technology, Allahabad#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#3476#9805
Indian Institute of Information Technology, Allahabad#Information Technology-Business Informatics (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#3304#4918
Indian Institute of Information Technology, Allahabad#Information Technology-Business Informatics (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10062#10571
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7815#15478
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#12458#21976
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#22298#32529
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#24066#35128
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4118#13755
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#13487#20636
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14248#19784
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#23680#26791
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#21631#29766
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#39984#40412
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#24759#38518
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#34714#39684
Indian Institute of Information Technology Manipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#24900#34268
Indian Institute of Information Technology Manipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#35573#39952
Indian Institute of Information Technology Srirangam, Tiruchirappalli#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10294#20351
Indian Institute of Information Technology Srirangam, Tiruchirappalli#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#16151#16151
Indian Institute of Information Technology Srirangam, Tiruchirappalli#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#22386#27683
Indian Institute of Information Technology Srirangam, Tiruchirappalli#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#26944#32157
Indian Institute of Information Technology Lucknow#Computer Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4840#9519
Indian Institute of Information Technology Lucknow#Computer Science (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#3984#17176
Indian Institute of Information Technology Lucknow#Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5153#8629
Indian Institute of Information Technology Lucknow#Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#13479#17128
Indian Institute of Information Technology Lucknow#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4517#10951
Indian Institute of Information Technology Lucknow#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#17276#19690
Indian Institute of Information Technology(IIIT) Dharwad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13628#29128
Indian Institute of Information Technology(IIIT) Dharwad#Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#20123#28294
Indian Institute of Information Technology(IIIT) Dharwad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#29633#33253
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15774#25912
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15831#26867
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#27557#33400
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#32552#38027
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#17110#30503
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#23504#31055
Indian Institute of Information Technology(IIIT) Kottayam#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#30556#34238
Indian Institute of Information Technology(IIIT) Kottayam#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#33343#33434
Indian Institute of Information Technology (IIIT) Ranchi#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#19459#27136
Indian Institute of Information Technology (IIIT) Ranchi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28231#33931
Indian Institute of Information Technology (IIIT) Nagpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#11734#25125
Indian Institute of Information Technology (IIIT) Nagpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#23122#27785
Indian Institute of Information Technology (IIIT) Nagpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#20606#31862
Indian Institute of Information Technology (IIIT) Nagpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#28685#33066
Indian Institute of Information Technology (IIIT) Pune#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9329#18880
Indian Institute of Information Technology (IIIT) Pune#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#19079#22690
Indian Institute of Information Technology Bhagalpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28865#33016
Indian Institute of Information Technology Bhagalpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#31402#37424
Indian Institute of Information Technology Bhagalpur#Mechatronics Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#31003#40098
Indian Institute of Information Technology Bhopal#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#12129#24000
Indian Institute of Information Technology Bhopal#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#12944#31467
Indian Institute of Information Technology Bhopal#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#23046#27503
Indian Institute of Information Technology Surat#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10770#19161
Indian Institute of Information Technology Surat#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#22204#27955
Indian Institute of Information Technology, Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18313#33393
Indian institute of information technology, Raichur, Karnataka#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15607#20353
