Institute#Academic Program Name#Quota#Seat Type#Gender#Opening Rank#Closing Rank
Indian Institute of Engineering Science and Technology, Shibpur#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#9318#12692
Indian Institute of Engineering Science and Technology, Shibpur#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#14823#16796
Indian Institute of Engineering Science and Technology, Shibpur#Information Technology (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#10311#12620
Indian Institute of Engineering Science and Technology, Shibpur#Information Technology (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#18765#20565
Indian Institute of Engineering Science and Technology, Shibpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#15033#21855
Indian Institute of Engineering Science and Technology, Shibpur#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#25543#30110
Indian Institute of Engineering Science and Technology, Shibpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#18073#24822
Indian Institute of Engineering Science and Technology, Shibpur#Mechanical Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#31535#33727
Indian Institute of Engineering Science and Technology, Shibpur#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#28171#35083
Indian Institute of Engineering Science and Technology, Shibpur#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#32435#34135
Indian Institute of Engineering Science and Technology, Shibpur#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#32577#38348
Indian Institute of Engineering Science and Technology, Shibpur#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#39252#45002
Indian Institute of Engineering Science and Technology, Shibpur#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#29296#38181
Indian Institute of Engineering Science and Technology, Shibpur#Mining Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#30916#40718
Indian Institute of Engineering Science and Technology, Shibpur#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Gender-Neutral#27693#39483
Indian Institute of Engineering Science and Technology, Shibpur#Mining Engineering (4 Years, Bachelor of Technology)#OS#OPEN#Female-only (including Supernumerary)#41924#45360
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4847#6959
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#9530#11190
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)#AI#OPEN#Gender-Neutral#7435#11572
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Integrated B. Tech.(IT) and M. Tech (IT) (5 Years, Integrated B. Tech. and M. Tech.)#AI#OPEN#Female-only (including Supernumerary)#12501#17571
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)#AI#OPEN#Gender-Neutral#9808#14820
Atal Bihari Vajpayee Indian Institute of Information Technology & Management Gwalior#Integrated B. Tech.(IT) and MBA (5 Years, Integrated B. Tech. and MBA)#AI#OPEN#Female-only (including Supernumerary)#16346#20559
Indian Institute of Information Technology (IIIT)Kota, Rajasthan#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13280#18938
Indian Institute of Information Technology (IIIT)Kota, Rajasthan#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#19735#24277
Indian Institute of Information Technology Guwahati#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#6446#17861
Indian Institute of Information Technology Guwahati#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#16078#23191
Indian Institute of Information Technology Guwahati#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13801#24916
Indian Institute of Information Technology Guwahati#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#18449#26894
Indian Institute of Information Technology(IIIT) Kalyani, West Bengal#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14633#30090
Indian Institute of Information Technology(IIIT) Kalyani, West Bengal#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#30602#35014
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#409#16525
Indian Institute of Information Technology(IIIT) Kilohrad, Sonepat, Haryana#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14486#17763
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18513#26449
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#28435#34481
Indian Institute of Information Technology(IIIT) Una, Himachal Pradesh#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#26804#30074
Indian Institute of Information Technology (IIIT), Sri City, Chittoor#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13902#22343
Indian Institute of Information Technology (IIIT), Sri City, Chittoor#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#23648#29473
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9067#16344
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#18170#20552
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#16440#18133
Indian Institute of Information Technology(IIIT), Vadodara, Gujrat#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#20674#21520
Indian Institute of Information Technology, Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4486#8309
Indian Institute of Information Technology, Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#10052#13103
Indian Institute of Information Technology, Allahabad#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#451#4382
Indian Institute of Information Technology, Allahabad#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#2810#8499
Indian Institute of Information Technology, Allahabad#Information Technology-Business Informatics (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#508#4744
Indian Institute of Information Technology, Allahabad#Information Technology-Business Informatics (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#8789#9359
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7613#15410
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Computer Science and Engineering with Major in Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7950#15687
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13190#23457
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#24867#33574
Indian Institute of Information Technology, Design & Manufacturing, Kancheepuram#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#31523#37550
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7059#13626
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12247#19172
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14748#19588
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#22289#25433
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#21237#31058
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#32591#37277
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15272#40796
Pt. Dwarka Prasad Mishra Indian Institute of Information Technology, Design & Manufacture Jabalpur#Smart Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#39320#40870
Indian Institute of Information Technology Manipur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#25851#34580
Indian Institute of Information Technology Manipur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#33945#38733
Indian Institute of Information Technology Tiruchirappalli#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14915#18509
Indian Institute of Information Technology Tiruchirappalli#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#18425#20225
Indian Institute of Information Technology Tiruchirappalli#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14155#27734
Indian Institute of Information Technology Tiruchirappalli#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#23900#24247
Indian Institute of Information Technology Lucknow#Computer Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#5332#7885
Indian Institute of Information Technology Lucknow#Computer Science (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12402#13743
Indian Institute of Information Technology Lucknow#Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#4438#7476
Indian Institute of Information Technology Lucknow#Computer Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#12301#13920
Indian Institute of Information Technology Lucknow#Computer Science and Business (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#6096#9431
Indian Institute of Information Technology Lucknow#Computer Science and Business (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#13985#17255
Indian Institute of Information Technology Lucknow#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7953#9145
Indian Institute of Information Technology Lucknow#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#14951#17047
Indian Institute of Information Technology(IIIT) Dharwad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13100#26515
Indian Institute of Information Technology(IIIT) Dharwad#Data Science and Artificial Intelligence (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10659#28117
Indian Institute of Information Technology(IIIT) Dharwad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#16079#31809
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10426#28596
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15617#26361
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Electronics and Communication Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#25768#33657
Indian Institute of Information Technology Design & Manufacturing Kurnool, Andhra Pradesh#Mechanical Engineering with specialization in Design and Manufacturing (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#30970#40504
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18873#28567
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#16262#29000
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#20345#29392
Indian Institute of Information Technology(IIIT) Kottayam#Computer Science and Engineering with specialization in Cyber Security (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#23781#26139
Indian Institute of Information Technology(IIIT) Kottayam#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13824#32684
Indian Institute of Information Technology(IIIT) Kottayam#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#31887#32862
Indian Institute of Information Technology (IIIT) Ranchi#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#19626#28514
Indian Institute of Information Technology (IIIT) Ranchi#Computer Science and Engineering (with Specialization of Data Science and Artificial Intelligence) (4 Years, B. Tech / B. Tech (Hons.))#AI#OPEN#Gender-Neutral#18655#26232
Indian Institute of Information Technology (IIIT) Ranchi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#25793#34015
Indian Institute of Information Technology (IIIT) Ranchi#Electronics and Communication Engineering (with Specialization of Embedded Systems and Internet of Things) (4 Years, B. Tech / B. Tech (Hons.))#AI#OPEN#Gender-Neutral#26460#34282
Indian Institute of Information Technology (IIIT) Nagpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#14997#22635
Indian Institute of Information Technology (IIIT) Nagpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#23201#29029
Indian Institute of Information Technology (IIIT) Pune#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#7279#15263
Indian Institute of Information Technology (IIIT) Pune#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15459#20386
Indian Institute of Information Technology Bhagalpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#11524#31518
Indian Institute of Information Technology Bhagalpur#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#30386#32567
Indian Institute of Information Technology Bhagalpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#32116#35998
Indian Institute of Information Technology Bhagalpur#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#32917#34043
Indian Institute of Information Technology Bhagalpur#Mechatronics Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#29274#41344
Indian Institute of Information Technology Bhagalpur#Mechatronics Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#41960#41960
Indian Institute of Information Technology Bhopal#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15723#23510
Indian Institute of Information Technology Bhopal#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18850#31163
Indian Institute of Information Technology Bhopal#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#9696#26759
Indian Institute of Information Technology Surat#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#11153#18019
Indian Institute of Information Technology Surat#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18123#23707
Indian Institute of Information Technology, Agartala#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#24897#31974
Indian institute of information technology, Raichur, Karnataka#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18864#21776
Indian institute of information technology, Raichur, Karnataka#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#21951#24942
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10505#25865
Indian Institute of Information Technology, Vadodara International Campus Diu (IIITVICD)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#20795#29066
Assam University, Silchar#Agricultural Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#40589#51729
Assam University, Silchar#Agricultural Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#53080#53080
Assam University, Silchar#Agricultural Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#79117#134130
Assam University, Silchar#Agricultural Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#112638#112638
Assam University, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#20608#35975
Assam University, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#35797#35797
Assam University, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#54350#91244
Assam University, Silchar#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#79820#79820
Assam University, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38561#45275
Assam University, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Female-only (including Supernumerary)#41957#41957
Assam University, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#77300#108833
Assam University, Silchar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Female-only (including Supernumerary)#91347#91347
Birla Institute of Technology, Mesra, Ranchi#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#481#998
Birla Institute of Technology, Mesra, Ranchi#Architecture (5 Years, Bachelor of Architecture)#HS#OPEN#Gender-Neutral#1013#2564
Birla Institute of Technology, Mesra, Ranchi#Bio Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#12315#41638
Birla Institute of Technology, Mesra, Ranchi#Bio Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#42937#57000
Birla Institute of Technology, Mesra, Ranchi#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#29921#38166
Birla Institute of Technology, Mesra, Ranchi#Chemical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#39970#52167
Birla Institute of Technology, Mesra, Ranchi#Chemistry (5 Years, Integrated Master of Science)#AI#OPEN#Gender-Neutral#29513#46236
Birla Institute of Technology, Mesra, Ranchi#Chemistry (5 Years, Integrated Master of Science)#HS#OPEN#Gender-Neutral#57846#63953
Birla Institute of Technology, Mesra, Ranchi#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#31507#38619
Birla Institute of Technology, Mesra, Ranchi#Civil Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#42032#48984
Birla Institute of Technology, Mesra, Ranchi#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#409#10357
Birla Institute of Technology, Mesra, Ranchi#Computer Science and Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#10479#14869
Birla Institute of Technology, Mesra, Ranchi#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#13397#22285
Birla Institute of Technology, Mesra, Ranchi#Electrical and Electronics Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#24331#28662
Birla Institute of Technology, Mesra, Ranchi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#11734#17026
Birla Institute of Technology, Mesra, Ranchi#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#18584#25558
Birla Institute of Technology, Mesra, Ranchi#Food Technology (5 Years, Integrated Master of Science)#AI#OPEN#Gender-Neutral#43408#49660
Birla Institute of Technology, Mesra, Ranchi#Food Technology (5 Years, Integrated Master of Science)#HS#OPEN#Gender-Neutral#57248#66586
Birla Institute of Technology, Mesra, Ranchi#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#10366#11650
Birla Institute of Technology, Mesra, Ranchi#Information Technology (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#15305#18189
Birla Institute of Technology, Mesra, Ranchi#Mathematics and Computing (5 Years, Integrated Master of Science)#AI#OPEN#Gender-Neutral#6713#22500
Birla Institute of Technology, Mesra, Ranchi#Mathematics and Computing (5 Years, Integrated Master of Science)#HS#OPEN#Gender-Neutral#27184#45771
Birla Institute of Technology, Mesra, Ranchi#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#20625#30113
Birla Institute of Technology, Mesra, Ranchi#Mechanical Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#30756#39594
Birla Institute of Technology, Mesra, Ranchi#Physics (5 Years, Integrated Master of Science)#AI#OPEN#Gender-Neutral#15985#37152
Birla Institute of Technology, Mesra, Ranchi#Physics (5 Years, Integrated Master of Science)#HS#OPEN#Gender-Neutral#48813#58884
Birla Institute of Technology, Mesra, Ranchi#Production and Industrial Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#29815#41136
Birla Institute of Technology, Mesra, Ranchi#Production and Industrial Engineering (4 Years, Bachelor of Technology)#HS#OPEN#Gender-Neutral#42359#55364
Birla Institute of Technology, Mesra, Ranchi#Quantitative Economics & Data Science (5 Years, Integrated Master of Science)#AI#OPEN#Gender-Neutral#9862#28096
Birla Institute of Technology, Mesra, Ranchi#Quantitative Economics & Data Science (5 Years, Integrated Master of Science)#HS#OPEN#Gender-Neutral#47915#55612
Gurukula Kangri Vishwavidyalaya, Haridwar#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#18145#43534
Gurukula Kangri Vishwavidyalaya, Haridwar#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#41208#55187
Gurukula Kangri Vishwavidyalaya, Haridwar#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43976#54203
Gurukula Kangri Vishwavidyalaya, Haridwar#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#37768#59564
Indian Institute of Carpet Technology, Bhadohi#Carpet and Textile Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#55943#62727
Institute of Infrastructure, Technology, Research and Management-Ahmedabad#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#40967#46790
Institute of Infrastructure, Technology, Research and Management-Ahmedabad#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#33090#40952
Institute of Infrastructure, Technology, Research and Management-Ahmedabad#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#35207#44717
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#41981#53859
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Civil Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#38267#56539
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#27915#42517
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#41570#51011
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Industrial and Production Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#53837#62920
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Information Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#36576#48123
Institute of Technology, Guru Ghasidas Vishwavidyalaya (A Central University), Bilaspur, (C.G.)#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#49993#59569
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#15761#34976
J.K. Institute of Applied Physics & Technology, Department of Electronics & Communication, University of Allahabad- Allahabad#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#32651#41448
National Institute of Electronics and Information Technology, Aurangabad (Maharashtra)#Electronics System Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#30411#44782
National Institute of Foundry & Forge Technology, Hatia, Ranchi#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#36483#50403
National Institute of Foundry & Forge Technology, Hatia, Ranchi#Metallurgy and Materials Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#41150#55809
Sant Longowal Institute of Engineering and Technology#Chemical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#19526#55037
Sant Longowal Institute of Engineering and Technology#Computer Science and Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#30057#38892
Sant Longowal Institute of Engineering and Technology#Electrical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#43248#50294
Sant Longowal Institute of Engineering and Technology#Electronics and Communication Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#32945#46676
Sant Longowal Institute of Engineering and Technology#Food Technology (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#50431#63666
Sant Longowal Institute of Engineering and Technology#Instrumentation and Control Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#48622#57062
Sant Longowal Institute of Engineering and Technology#Mechanical Engineering (4 Years, Bachelor of Technology)#AI#OPEN#Gender-Neutral#42928#58523
Mizoram University, Aizawl#Architecture (5 Years, Bachelor of Architecture)#AI#OPEN#Gender-Neutral#1021#1176
